0,1,2,3,4,5,6
tbl_97329,2,0,2,0,0,0
tbl_97357,2,0,2,0,0,0
tbl_17448,12,6,24,0,0,0
tbl_175522,0,2,10,0,0,0
tbl_134536,0,18,2,0,0,0
tbl_175519,0,0,20,0,0,0
tbl_290065,3,0,0,0,0,0
tbl_136763,0,15,2,0,0,0
tbl_168217,0,10,21,0,0,0
tbl_99822,8,0,8,0,0,0
tbl_98732,0,2,0,0,0,0
tbl_98769,0,0,2,0,0,0
tbl_99821,2,0,4,0,0,0
tbl_98729,2,0,2,0,0,0
tbl_138986,0,15,2,0,0,0
tbl_98700,2,0,2,0,0,0
tbl_99201,0,0,2,0,0,0
tbl_9290,12,6,24,0,0,0
tbl_8263,6,3,12,0,0,0
tbl_17457,12,6,24,0,0,0
tbl_98699,2,0,2,0,0,0
tbl_99764,0,0,2,0,0,0
tbl_97762,2,6,0,0,0,0
tbl_98683,2,0,2,0,0,0
tbl_99639,0,1,2,0,0,0
tbl_8059,6,3,12,0,0,0
tbl_9299,12,6,24,0,0,0
tbl_98432,0,4,0,0,0,0
tbl_98449,6,0,4,0,0,0
tbl_20655,6,3,12,0,0,0
tbl_8441,12,6,24,0,0,0
tbl_97770,2,6,4,0,0,0
tbl_99823,4,0,4,0,0,0
tbl_17618,6,3,12,0,0,0
tbl_17547,6,3,12,0,0,0
tbl_170195,0,11,22,0,0,0
tbl_12173,6,3,12,0,0,0
tbl_141228,0,18,2,0,0,0
tbl_175518,10,10,29,0,0,0
tbl_308374,0,0,0,0,0,39
tbl_282470,4,0,0,0,0,0
tbl_41042,0,0,0,0,0,5
tbl_143464,0,15,2,0,0,0
tbl_206772,0,0,30,0,0,0
tbl_207958,0,0,24,0,0,0
tbl_145689,0,18,2,0,0,0
tbl_175551,0,0,8,0,0,0
tbl_207986,0,0,24,0,0,0
tbl_147914,0,15,2,0,0,0
tbl_206799,0,0,30,0,0,0
tbl_208005,0,8,32,0,0,0
tbl_206743,0,0,30,0,0,2
tbl_175552,4,4,10,0,0,0
tbl_97311,2,0,2,0,0,0
tbl_97295,2,0,2,0,0,0
tbl_97358,2,0,2,0,0,0
tbl_98450,2,0,4,0,0,0
tbl_97294,2,0,2,0,0,0
tbl_39061,3,0,3,0,0,0
tbl_39138,12,0,0,0,0,0
tbl_289966,0,0,6,0,0,0
tbl_289965,6,6,42,0,0,0
tbl_206716,0,0,30,0,0,0
tbl_208007,0,0,24,0,0,0
tbl_282508,4,0,0,0,0,0
tbl_208021,0,0,32,0,0,0
tbl_175553,0,0,20,0,0,0
tbl_208023,0,0,24,0,0,0
tbl_206821,0,0,6,0,0,0
tbl_206737,0,0,6,0,0,0
tbl_206793,0,0,6,0,0,0
tbl_206765,0,0,6,0,0,0
tbl_98707,2,0,2,0,0,0
tbl_98691,2,0,2,0,0,0
tbl_208036,0,0,24,0,0,0
tbl_99815,2,0,4,0,0,0
tbl_98727,2,0,2,0,0,0
tbl_99827,4,0,4,0,0,0
tbl_97363,2,0,2,0,0,0
tbl_117522,0,0,4,0,0,0
tbl_175554,10,10,26,0,0,0
tbl_208059,0,0,16,0,0,0
tbl_208064,0,0,16,0,0,0
tbl_100030,6,0,6,0,0,0
tbl_99135,2,6,4,0,0,0
tbl_99127,2,6,0,0,0,0
tbl_99134,11,26,0,0,0,0
tbl_98684,2,0,2,0,0,0
tbl_99207,0,0,2,0,0,0
tbl_208070,0,0,24,0,0,0
tbl_98694,2,0,2,0,0,0
tbl_98722,2,0,2,0,0,0
tbl_381675,0,0,8,0,0,0
tbl_206744,0,6,0,0,0,2
tbl_206771,0,0,6,0,0,2
tbl_308686,0,0,6,0,0,0
tbl_282546,4,0,0,0,0,0
tbl_207954,0,0,16,0,0,0
tbl_207975,0,0,16,0,0,0
tbl_99817,2,0,4,0,0,0
tbl_99799,0,4,0,0,0,0
tbl_99816,6,0,4,0,0,0
tbl_98660,2,0,2,0,0,0
tbl_382049,0,0,8,0,0,0
tbl_98659,2,0,2,0,0,0
tbl_208004,8,8,16,0,0,0
tbl_207974,8,0,0,0,0,0
tbl_208032,0,0,8,0,0,0
tbl_208046,0,0,8,0,0,0
tbl_208016,0,0,8,0,0,0
tbl_207955,8,0,0,0,0,0
tbl_208058,8,0,0,0,0,0
tbl_207996,0,0,8,0,0,0
tbl_208065,8,0,0,0,0,0
tbl_308719,0,0,6,0,0,0
tbl_207968,0,0,8,0,0,0
tbl_208080,0,0,8,0,0,0
tbl_100046,6,0,6,0,0,0
tbl_100071,6,0,12,0,0,0
tbl_100041,6,0,6,0,0,0
tbl_100077,6,0,6,0,0,0
tbl_98728,2,0,2,0,0,0
tbl_118285,0,0,4,0,0,0
tbl_21195,6,3,12,0,0,0
tbl_382802,0,0,8,0,0,0
tbl_98723,2,0,2,0,0,0
tbl_100045,6,0,6,0,0,0
tbl_98676,2,0,2,0,0,0
tbl_15030,0,0,0,0,0,0
tbl_308685,0,0,20,0,0,0
tbl_41217,6,0,0,0,0,0
tbl_21402,6,3,12,0,0,0
tbl_282584,4,0,0,0,0,0
tbl_255008,3,0,0,0,0,0
tbl_109592,2,0,2,0,0,0
tbl_110544,0,1,2,0,0,0
tbl_100098,6,0,6,0,0,0
tbl_100097,6,0,6,0,0,0
tbl_100091,6,0,6,0,0,0
tbl_383498,0,0,8,0,0,0
tbl_15031,14,0,0,0,0,0
tbl_339762,3,0,0,0,0,0
tbl_254027,3,0,0,0,0,0
tbl_364428,3,0,0,0,0,0
tbl_340748,3,0,0,0,0,0
tbl_110718,2,0,4,0,0,0
tbl_110730,4,0,4,0,0,0
tbl_109636,2,0,2,0,0,0
tbl_110726,4,0,4,0,0,0
tbl_16006,6,3,12,0,0,0
tbl_19021,6,3,12,0,0,0
tbl_110725,8,0,8,0,0,0
tbl_10309,6,3,12,0,0,0
tbl_109638,2,0,2,0,0,0
tbl_14644,6,3,12,0,0,0
tbl_20566,6,3,12,0,0,0
tbl_109609,2,0,2,0,0,0
tbl_110109,0,0,2,0,0,0
tbl_109642,0,2,0,0,0,0
tbl_109678,0,0,2,0,0,0
tbl_110724,2,0,4,0,0,0
tbl_109608,2,0,2,0,0,0
tbl_110667,0,0,2,0,0,0
tbl_21332,6,3,12,0,0,0
tbl_12273,6,3,12,0,0,0
tbl_8064,6,3,12,0,0,0
tbl_238562,3,0,0,0,0,0
tbl_282622,4,0,0,0,0,0
tbl_289987,3,0,0,0,0,0
tbl_109593,2,0,2,0,0,0
tbl_110115,0,0,2,0,0,0
tbl_109603,2,0,2,0,0,0
tbl_109631,2,0,2,0,0,0
tbl_109616,2,0,2,0,0,0
tbl_8268,6,3,12,0,0,0
tbl_12178,6,3,12,0,0,0
tbl_17623,6,3,12,0,0,0
tbl_109600,2,0,2,0,0,0
tbl_20660,6,3,12,0,0,0
tbl_39065,3,0,3,0,0,0
tbl_39142,12,0,0,0,0,0
tbl_290069,0,0,6,0,0,0
tbl_290070,6,6,42,0,0,0
tbl_17552,6,3,12,0,0,0
tbl_112363,0,2,0,0,0,0
tbl_112399,0,0,2,0,0,0
tbl_113446,2,0,4,0,0,0
tbl_112330,2,0,2,0,0,0
tbl_112830,0,0,2,0,0,0
tbl_112329,2,0,2,0,0,0
tbl_113389,0,0,2,0,0,0
tbl_112359,2,0,2,0,0,0
tbl_21200,6,3,12,0,0,0
tbl_21407,6,3,12,0,0,0
tbl_110044,2,6,4,0,0,0
tbl_110036,2,6,0,0,0,0
tbl_112313,2,0,2,0,0,0
tbl_113267,0,1,2,0,0,0
tbl_110043,11,26,0,0,0,0
tbl_20571,6,3,12,0,0,0
tbl_339832,3,0,0,0,0,0
tbl_254097,3,0,0,0,0,0
tbl_340823,3,0,0,0,0,0
tbl_255078,3,0,0,0,0,0
tbl_364498,3,0,0,0,0,0
tbl_282660,4,0,0,0,0,0
tbl_109585,2,0,2,0,0,0
tbl_110703,0,4,0,0,0,0
tbl_110719,6,0,4,0,0,0
tbl_110720,2,0,4,0,0,0
tbl_109569,2,0,2,0,0,0
tbl_10314,6,3,12,0,0,0
tbl_109568,2,0,2,0,0,0
tbl_16011,6,3,12,0,0,0
tbl_19026,6,3,12,0,0,0
tbl_14649,6,3,12,0,0,0
tbl_238632,3,0,0,0,0,0
tbl_290091,3,0,0,0,0,0
tbl_112337,2,0,2,0,0,0
tbl_112321,2,0,2,0,0,0
tbl_113440,2,0,4,0,0,0
tbl_112357,2,0,2,0,0,0
tbl_113448,4,0,4,0,0,0
tbl_113452,4,0,4,0,0,0
tbl_113447,8,0,8,0,0,0
tbl_21337,6,3,12,0,0,0
tbl_12278,6,3,12,0,0,0
tbl_8054,6,3,12,0,0,0
tbl_9291,12,6,24,0,0,0
tbl_8433,12,6,24,0,0,0
tbl_109637,2,0,2,0,0,0
tbl_125166,0,0,4,0,0,0
tbl_109632,2,0,2,0,0,0
tbl_17449,12,6,24,0,0,0
tbl_112352,2,0,2,0,0,0
tbl_39070,3,0,3,0,0,0
tbl_39147,12,0,0,0,0,0
tbl_290199,0,0,6,0,0,0
tbl_290200,6,6,42,0,0,0
tbl_17613,6,3,12,0,0,0
tbl_8258,6,3,12,0,0,0
tbl_12168,6,3,12,0,0,0
tbl_17542,6,3,12,0,0,0
tbl_282698,4,0,0,0,0,0
tbl_112757,2,6,0,0,0,0
tbl_21190,6,3,12,0,0,0
tbl_112765,2,6,4,0,0,0
tbl_112764,10,24,0,0,0,0
tbl_112314,2,0,2,0,0,0
tbl_112836,0,0,2,0,0,0
tbl_20650,6,3,12,0,0,0
tbl_112324,2,0,2,0,0,0
tbl_21397,6,3,12,0,0,0
tbl_254938,3,0,0,0,0,0
tbl_253957,3,0,0,0,0,0
tbl_112358,2,0,2,0,0,0
tbl_126655,0,0,4,0,0,0
tbl_115046,2,0,2,0,0,0
tbl_116000,0,0,2,0,0,0
tbl_112353,2,0,2,0,0,0
tbl_115062,2,0,2,0,0,0
tbl_116123,0,0,2,0,0,0
tbl_112306,2,0,2,0,0,0
tbl_20561,6,3,12,0,0,0
tbl_10304,6,3,12,0,0,0
tbl_113119,18,24,63,0,0,0
tbl_113442,2,0,4,0,0,0
tbl_113424,0,4,0,0,0,0
tbl_113441,6,0,4,0,0,0
tbl_112289,2,0,2,0,0,0
tbl_112290,2,0,2,0,0,0
tbl_39062,3,0,3,0,0,0
tbl_39139,12,0,0,0,0,0
tbl_289991,0,0,6,0,0,0
tbl_289992,6,6,42,0,0,0
tbl_16001,6,3,12,0,0,0
tbl_14639,6,3,12,0,0,0
tbl_19016,6,3,12,0,0,0
tbl_340673,3,0,0,0,0,0
tbl_339692,3,0,0,0,0,0
tbl_238492,3,0,0,0,0,0
tbl_364358,3,0,0,0,0,0
tbl_290221,3,0,0,0,0,0
tbl_282736,4,0,0,0,0,0
tbl_116182,4,0,4,0,0,0
tbl_116181,8,0,8,0,0,0
tbl_12268,6,3,12,0,0,0
tbl_115096,0,2,0,0,0,0
tbl_115132,0,0,2,0,0,0
tbl_116180,2,0,4,0,0,0
tbl_21327,6,3,12,0,0,0
tbl_115092,2,0,2,0,0,0
tbl_115063,2,0,2,0,0,0
tbl_115563,0,0,2,0,0,0
tbl_9295,12,6,24,0,0,0
tbl_8437,12,6,24,0,0,0
tbl_39060,3,0,3,0,0,0
tbl_39137,12,0,0,0,0,0
tbl_289939,0,0,6,0,0,0
tbl_289940,6,6,42,0,0,0
tbl_17453,12,6,24,0,0,0
tbl_8030,0,0,0,6,0,33
tbl_44919,0,0,0,0,3,18
tbl_211708,0,0,0,12,3,3
tbl_92662,0,0,0,0,6,0
tbl_93383,0,0,0,0,0,6
tbl_94345,0,0,0,0,0,12
tbl_260593,0,0,0,0,0,12
tbl_384720,0,0,0,283,0,30
tbl_8022,0,0,0,4,0,29
tbl_11036,0,0,0,0,24,0
tbl_11042,0,0,0,0,12,0
tbl_11047,0,0,0,0,12,0
tbl_11054,0,0,0,0,12,0
tbl_14437,0,0,0,0,12,0
tbl_14444,0,0,0,0,18,0
tbl_14449,0,0,0,0,12,0
tbl_14456,0,0,0,0,12,0
tbl_14462,0,0,0,0,12,0
tbl_14467,0,0,0,0,12,0
tbl_294557,0,0,0,0,0,12
tbl_294646,0,0,0,0,6,6
tbl_45199,0,0,0,30,0,35
tbl_115057,2,0,2,0,0,0
tbl_115085,2,0,2,0,0,0
tbl_115047,2,0,2,0,0,0
tbl_115569,0,0,2,0,0,0
tbl_8264,6,3,12,0,0,0
tbl_8060,6,3,12,0,0,0
tbl_115054,2,0,2,0,0,0
tbl_17548,6,3,12,0,0,0
tbl_20656,6,3,12,0,0,0
tbl_115070,2,0,2,0,0,0
tbl_116174,2,0,4,0,0,0
tbl_17619,6,3,12,0,0,0
tbl_12174,6,3,12,0,0,0
tbl_115090,2,0,2,0,0,0
tbl_116186,4,0,4,0,0,0
tbl_21196,6,3,12,0,0,0
tbl_21403,6,3,12,0,0,0
tbl_282774,4,0,0,0,0,0
tbl_290013,3,0,0,0,0,0
tbl_45193,0,0,0,0,0,0
tbl_113654,7,0,6,0,0,0
tbl_114130,0,21,20,0,0,0
tbl_115490,2,6,0,0,0,0
tbl_115498,2,6,4,0,0,0
tbl_115497,12,28,0,0,0,0
tbl_384722,0,0,0,75,0,45
tbl_45200,0,0,0,45,0,50
tbl_255022,3,0,0,0,0,0
tbl_340763,3,0,0,0,0,0
tbl_254041,3,0,0,0,0,0
tbl_339776,3,0,0,0,0,0
tbl_289961,3,0,0,0,0,0
tbl_115091,2,0,2,0,0,0
tbl_122857,0,0,4,0,0,0
tbl_115086,2,0,2,0,0,0
tbl_113665,6,0,6,0,0,0
tbl_116176,2,0,4,0,0,0
tbl_116158,0,4,0,0,0,0
tbl_116175,6,0,4,0,0,0
tbl_115039,2,0,2,0,0,0
tbl_20567,6,3,12,0,0,0
tbl_115023,2,0,2,0,0,0
tbl_14645,6,3,12,0,0,0
tbl_115022,2,0,2,0,0,0
tbl_33343,0,0,0,5,5,0
tbl_33344,0,0,0,5,0,0
tbl_33345,0,0,0,5,0,0
tbl_33347,0,0,0,5,0,10
tbl_33349,0,0,0,5,0,0
tbl_10310,6,3,12,0,0,0
tbl_19022,6,3,12,0,0,0
tbl_16007,6,3,12,0,0,0
tbl_12274,6,3,12,0,0,0
tbl_364442,3,0,0,0,0,0
tbl_238576,3,0,0,0,0,0
tbl_282812,4,0,0,0,0,0
tbl_308164,0,0,0,0,0,64
tbl_113701,6,0,6,0,0,0
tbl_21333,6,3,12,0,0,0
tbl_113695,7,0,12,0,0,0
tbl_8061,6,3,12,0,0,0
tbl_12175,6,3,12,0,0,0
tbl_113670,6,0,6,0,0,0
tbl_8265,6,3,12,0,0,0
tbl_113669,6,0,6,0,0,0
tbl_120209,6,0,6,0,0,0
tbl_120208,6,0,6,0,0,0
tbl_120207,7,0,6,0,0,0
tbl_120206,8,0,12,0,0,0
tbl_17620,6,3,12,0,0,0
tbl_120196,7,0,6,0,0,0
tbl_17549,6,3,12,0,0,0
tbl_21404,6,3,12,0,0,0
tbl_21197,6,3,12,0,0,0
tbl_20657,6,3,12,0,0,0
tbl_113722,7,0,6,0,0,0
tbl_120194,6,0,6,0,0,0
tbl_39066,3,0,3,0,0,0
tbl_39143,12,0,0,0,0,0
tbl_290096,0,0,6,0,0,0
tbl_290095,6,6,42,0,0,0
tbl_113721,6,0,6,0,0,0
tbl_113715,6,0,6,0,0,0
tbl_255036,3,0,0,0,0,0
tbl_340778,3,0,0,0,0,0
tbl_339790,3,0,0,0,0,0
tbl_254055,3,0,0,0,0,0
tbl_153607,0,0,10,0,0,0
tbl_282850,4,0,0,0,0,0
tbl_120219,6,0,6,0,0,0
tbl_20568,6,3,12,0,0,0
tbl_120216,7,0,6,0,0,0
tbl_120217,6,0,6,0,0,0
tbl_120653,0,0,6,0,0,0
tbl_120215,6,0,6,0,0,0
tbl_14646,6,3,12,0,0,0
tbl_120214,6,0,6,0,0,0
tbl_10311,6,3,12,0,0,0
tbl_364456,3,0,0,0,0,0
tbl_238590,3,0,0,0,0,0
tbl_153618,0,0,5,0,0,0
tbl_110998,2,0,2,0,0,0
tbl_112086,8,0,8,0,0,0
tbl_110969,2,0,2,0,0,0
tbl_111469,0,0,2,0,0,0
tbl_111002,0,2,0,0,0,0
tbl_111038,0,0,2,0,0,0
tbl_112085,2,0,4,0,0,0
tbl_19023,6,3,12,0,0,0
tbl_16008,6,3,12,0,0,0
tbl_110968,2,0,2,0,0,0
tbl_112028,0,0,2,0,0,0
tbl_21334,6,3,12,0,0,0
tbl_120222,6,0,6,0,0,0
tbl_8063,6,3,12,0,0,0
tbl_8267,6,3,12,0,0,0
tbl_110952,2,0,2,0,0,0
tbl_111906,0,1,2,0,0,0
tbl_120221,6,0,6,0,0,0
tbl_12275,6,3,12,0,0,0
tbl_39067,3,0,3,0,0,0
tbl_39144,12,0,0,0,0,0
tbl_290122,0,0,6,0,0,0
tbl_290121,6,6,42,0,0,0
tbl_120220,6,0,6,0,0,0
tbl_17622,6,3,12,0,0,0
tbl_153606,0,0,20,0,0,0
tbl_12177,6,3,12,0,0,0
tbl_17551,6,3,12,0,0,0
tbl_153609,0,2,11,0,0,0
tbl_282888,4,0,0,0,0,0
tbl_290117,3,0,0,0,0,0
tbl_110960,2,0,2,0,0,0
tbl_21199,6,3,12,0,0,0
tbl_20659,6,3,12,0,0,0
tbl_112079,2,0,4,0,0,0
tbl_110996,2,0,2,0,0,0
tbl_112091,4,0,4,0,0,0
tbl_21406,6,3,12,0,0,0
tbl_112087,4,0,4,0,0,0
tbl_153605,10,10,29,0,0,0
tbl_254083,3,0,0,0,0,0
tbl_255064,3,0,0,0,0,0
tbl_153639,0,0,20,0,0,0
tbl_123257,6,0,6,0,0,0
tbl_111396,2,6,0,0,0,0
tbl_123255,6,0,6,0,0,0
tbl_111404,2,6,4,0,0,0
tbl_10313,6,3,12,0,0,0
tbl_110953,2,0,2,0,0,0
tbl_111475,0,0,2,0,0,0
tbl_20570,6,3,12,0,0,0
tbl_29031,91,0,0,0,0,0
tbl_111403,10,24,0,0,0,0
tbl_110963,2,0,2,0,0,0
tbl_16010,6,3,12,0,0,0
tbl_110991,2,0,2,0,0,0
tbl_110976,2,0,2,0,0,0
tbl_19025,6,3,12,0,0,0
tbl_14648,6,3,12,0,0,0
tbl_238618,3,0,0,0,0,0
tbl_340808,3,0,0,0,0,0
tbl_339818,3,0,0,0,0,0
tbl_364484,3,0,0,0,0,0
tbl_153642,0,0,20,0,0,0
tbl_153640,10,10,25,0,0,0
tbl_290143,3,0,0,0,0,0
tbl_282926,4,0,0,0,0,0
tbl_153641,10,10,25,0,0,0
tbl_29459,91,0,0,0,0,0
tbl_110945,2,0,2,0,0,0
tbl_21336,6,3,12,0,0,0
tbl_112081,2,0,4,0,0,0
tbl_12277,6,3,12,0,0,0
tbl_110929,2,0,2,0,0,0
tbl_112064,0,4,0,0,0,0
tbl_112080,6,0,4,0,0,0
tbl_29032,91,0,0,0,0,0
tbl_110928,2,0,2,0,0,0
tbl_10424,10,5,20,0,0,0
tbl_29460,91,0,0,0,0,0
tbl_270810,1,0,0,0,0,0
tbl_269713,1,0,0,0,0,0
tbl_44900,0,0,0,0,0,5
tbl_123275,6,0,6,0,0,0
tbl_123269,6,0,6,0,0,0
tbl_123277,6,0,6,0,0,0
tbl_123268,6,0,6,0,0,0
tbl_123276,6,0,6,0,0,0
tbl_110997,2,0,2,0,0,0
tbl_125917,0,0,4,0,0,0
tbl_8066,22,11,44,0,0,0
tbl_123267,7,0,12,0,0,0
tbl_110992,2,0,2,0,0,0
tbl_18563,11,0,0,0,0,0
tbl_123278,6,0,6,0,0,0
tbl_123725,0,0,6,0,0,0
tbl_123270,6,0,6,0,0,0
tbl_123280,6,0,6,0,0,0
tbl_39069,3,0,3,0,0,0
tbl_39146,12,0,0,0,0,0
tbl_290173,0,0,6,0,0,0
tbl_290174,6,6,42,0,0,0
tbl_18638,22,11,44,0,0,0
tbl_8573,22,11,44,0,0,0
tbl_10003,22,11,44,0,0,0
tbl_8575,22,11,44,0,0,0
tbl_270947,1,0,0,0,0,0
tbl_271458,1,0,0,0,0,0
tbl_271969,1,0,0,0,0,0
tbl_282964,4,0,0,0,0,0
tbl_259309,0,0,2,0,0,0
tbl_258861,0,0,12,0,0,0
tbl_115037,6,0,6,0,0,0
tbl_123283,7,0,6,0,0,0
tbl_115026,6,0,6,0,0,0
tbl_21501,22,11,44,0,0,0
tbl_123282,6,0,6,0,0,0
tbl_21587,22,11,44,0,0,0
tbl_10457,2,1,4,0,0,0
tbl_123281,6,0,6,0,0,0
tbl_10463,2,1,4,0,0,0
tbl_12120,0,15,0,0,0,0
tbl_241138,0,0,5,0,0,0
tbl_269149,0,0,10,0,0,0
tbl_270264,0,0,10,0,0,0
tbl_10460,6,3,12,0,0,0
tbl_115094,6,0,6,0,0,0
tbl_127054,6,0,6,0,0,0
tbl_115093,6,0,6,0,0,0
tbl_10412,2,1,4,0,0,0
tbl_127056,6,0,6,0,0,0
tbl_10411,2,1,4,0,0,0
tbl_10444,2,1,4,0,0,0
tbl_115087,6,0,6,0,0,0
tbl_10456,2,1,4,0,0,0
tbl_115073,6,0,6,0,0,0
tbl_115067,6,0,12,0,0,0
tbl_10466,2,1,4,0,0,0
tbl_10465,2,1,4,0,0,0
tbl_115042,6,0,6,0,0,0
tbl_115041,6,0,6,0,0,0
tbl_241337,5,0,9,0,0,0
tbl_269721,0,0,5,0,0,0
tbl_241580,0,0,5,0,0,0
tbl_269150,0,0,5,0,0,0
tbl_270265,0,0,5,0,0,0
tbl_10469,2,1,4,0,0,0
tbl_15916,12,6,24,0,0,0
tbl_290195,3,0,0,0,0,0
tbl_283002,4,0,0,0,0,0
tbl_259453,0,0,7,0,0,0
tbl_12556,0,0,0,0,44,0
tbl_18122,0,0,0,0,15,0
tbl_18129,0,0,0,0,15,0
tbl_127069,6,0,6,0,0,0
tbl_127074,6,0,6,0,0,0
tbl_127068,6,0,6,0,0,0
tbl_15925,10,5,20,0,0,0
tbl_15915,10,5,20,0,0,0
tbl_127067,6,0,6,0,0,0
tbl_8376,10,5,20,0,0,0
tbl_8377,10,5,21,0,0,0
tbl_8386,10,5,20,0,0,0
tbl_127066,6,0,12,0,0,0
tbl_127082,6,0,6,0,0,0
tbl_102790,2,0,2,0,0,0
tbl_103850,0,0,2,0,0,0
tbl_8394,14,7,28,0,0,0
tbl_15933,14,7,28,0,0,0
tbl_127081,6,0,6,0,0,0
tbl_102774,2,0,2,0,0,0
tbl_103729,0,1,2,0,0,0
tbl_127079,6,0,6,0,0,0
tbl_127080,6,0,6,0,0,0
tbl_127077,6,0,6,0,0,0
tbl_127512,0,0,6,0,0,0
tbl_8449,12,6,24,0,0,0
tbl_8402,14,7,28,0,0,0
tbl_17465,12,6,24,0,0,0
tbl_15941,14,7,28,0,0,0
tbl_127076,6,0,6,0,0,0
tbl_127075,6,0,6,0,0,0
tbl_8454,12,6,24,0,0,0
tbl_9307,12,6,24,0,0,0
tbl_17470,12,6,24,0,0,0
tbl_241613,0,0,5,0,0,0
tbl_350780,0,0,0,0,0,0
tbl_309411,0,0,0,0,14,63
tbl_283040,4,0,0,0,0,0
tbl_241353,1,0,0,0,0,0
tbl_7803,0,0,0,0,0,6
tbl_10302,0,0,0,0,10,0
tbl_194653,0,0,0,0,0,31
tbl_311804,0,0,0,0,0,13
tbl_30983,0,148,0,0,39,12
tbl_44933,0,0,0,892,0,10
tbl_208084,0,6,24,0,0,0
tbl_203997,0,0,25,0,0,0
tbl_203969,0,0,25,0,0,0
tbl_314196,0,0,0,0,14,28
tbl_208087,0,6,24,0,0,0
tbl_321371,0,0,0,0,0,9
tbl_103910,4,0,4,0,0,0
tbl_17466,12,6,24,0,0,0
tbl_102824,0,2,0,0,0,0
tbl_102860,0,0,2,0,0,0
tbl_103908,2,0,4,0,0,0
tbl_103909,8,0,8,0,0,0
tbl_17468,12,6,24,0,0,0
tbl_9312,12,6,24,0,0,0
tbl_9308,12,6,24,0,0,0
tbl_102820,2,0,2,0,0,0
tbl_208089,0,6,24,0,0,0
tbl_102791,2,0,2,0,0,0
tbl_103292,0,0,2,0,0,0
tbl_8450,12,6,24,0,0,0
tbl_46353,0,0,3,0,0,6
tbl_48285,0,0,0,0,0,6
tbl_50215,0,0,0,0,0,6
tbl_52147,0,0,0,0,0,6
tbl_54077,0,0,0,0,0,6
tbl_56009,0,0,0,0,0,6
tbl_57939,0,0,0,0,0,6
tbl_59871,0,0,0,0,0,6
tbl_61802,0,0,0,0,0,6
tbl_63733,0,0,0,0,0,6
tbl_65665,0,0,0,0,0,6
tbl_67595,0,0,0,0,0,6
tbl_196681,0,0,0,0,0,6
tbl_253649,0,0,0,0,10,5
tbl_317360,0,0,0,0,0,10
tbl_382801,0,0,0,0,0,5
tbl_325406,0,0,0,0,0,15
tbl_208090,0,0,28,0,0,0
tbl_204023,0,0,25,0,0,0
tbl_208118,0,0,28,0,0,0
tbl_199841,4,0,8,0,0,10
tbl_7205,0,0,0,5,0,5
tbl_208125,0,0,28,0,0,0
tbl_207613,1,0,2,0,0,0
tbl_207612,0,0,1,0,0,0
tbl_207602,0,1,4,0,0,0
tbl_207603,2,2,7,0,0,0
tbl_207601,1,0,2,0,0,0
tbl_207600,0,0,1,0,0,0
tbl_208152,0,0,24,0,0,0
tbl_102785,2,0,2,0,0,0
tbl_102775,2,0,2,0,0,0
tbl_103298,0,0,2,0,0,0
tbl_9310,12,6,24,0,0,0
tbl_8452,12,6,24,0,0,0
tbl_102798,2,0,2,0,0,0
tbl_102813,2,0,2,0,0,0
tbl_102782,2,0,2,0,0,0
tbl_8389,12,6,24,0,0,0
tbl_103902,2,0,4,0,0,0
tbl_17460,12,6,24,0,0,0
tbl_15928,12,6,24,0,0,0
tbl_21292,12,6,24,0,0,0
tbl_102818,2,0,2,0,0,0
tbl_103914,4,0,4,0,0,0
tbl_8444,12,6,24,0,0,0
tbl_17464,12,6,24,0,0,0
tbl_9302,12,6,24,0,0,0
tbl_208190,0,6,24,0,0,0
tbl_199840,4,0,8,0,0,10
tbl_208192,0,6,24,0,0,0
tbl_283078,4,0,0,0,0,0
tbl_208222,0,6,24,0,0,0
tbl_208223,0,0,24,0,0,0
tbl_208251,0,6,24,0,0,0
tbl_208252,0,6,24,0,0,0
tbl_103218,2,6,0,0,0,0
tbl_95934,6,0,7,0,0,0
tbl_96410,0,18,18,0,1,1
tbl_103226,2,6,4,0,0,0
tbl_9306,12,6,24,0,0,0
tbl_103885,0,4,0,0,0,0
tbl_103903,6,0,4,0,0,0
tbl_8448,12,6,24,0,0,0
tbl_8456,12,6,24,0,0,0
tbl_17472,12,6,24,0,0,0
tbl_208254,0,6,24,0,0,0
tbl_208256,0,6,24,0,0,0
tbl_204051,0,0,27,0,0,0
tbl_283116,4,0,0,0,0,0
tbl_208259,0,6,24,0,0,0
tbl_95945,6,0,6,0,0,0
tbl_102819,2,0,2,0,0,0
tbl_120558,0,0,4,0,0,0
tbl_17667,4,2,8,0,0,0
tbl_102814,2,0,2,0,0,0
tbl_102767,2,0,2,0,0,0
tbl_8312,4,2,8,0,0,0
tbl_103904,2,0,4,0,0,0
tbl_17596,4,2,8,0,0,0
tbl_9314,12,6,24,0,0,0
tbl_21259,4,2,8,0,0,0
tbl_102750,2,0,2,0,0,0
tbl_102751,2,0,2,0,0,0
tbl_12222,4,2,8,0,0,0
tbl_208194,0,0,28,0,0,0
tbl_340448,2,0,0,0,0,0
tbl_208193,12,12,30,0,0,0
tbl_208191,12,12,30,0,0,0
tbl_208258,12,12,30,0,0,0
tbl_208255,12,12,30,0,0,0
tbl_208088,12,12,30,0,0,0
tbl_208257,12,12,30,0,0,0
tbl_208253,12,12,30,0,0,0
tbl_208086,12,12,30,0,0,0
tbl_208186,0,0,6,0,0,0
